STULS,ESCS,DISCLIMA,TEACHSUP,DIRINS,PERFEED,EMOSUPS,STIMREAD,ADAPTIVITY,TEACHINT,PERCOMP,PERCOOP,ATTLNACT,COMPETE,WORKMAST,GFOFAIL,EUDMO,SWBP,RESILIENCE,MASTGOAL,BELONG,BEINGBULLIED,gender,TEACHBEHA,SBHL,PV1READ
6,-0.7648,-0.0424,0.7015,0.6525,0.5121,-1.7696,0.0236,-0.5786,0.1744,-0.6142,-0.9391,-0.6583,-0.9792,-0.1015,0.4637,-0.3121,-0.5928,-1.0089,-1.0266,-0.9879,1.1625,2,-0.7833,6.6666665,0
8,-2.3553,-1.2194,-1.555,-1.1284,-0.3253,-1.0657,0.2464,1.1813,-0.6079,-0.6142,0.6012,-0.6583,0.1956,-0.1015,0.4637,0.2621,1.2386,-0.0614,-1.3162,-0.3184,-0.7823,2,-1.2356,1,0
8,-2.1164,-0.0424,-0.0771,0.7198,1.1522,-0.6576,0.5102,1.1813,0.1744,0.2865,-0.9391,-0.6583,0.1956,-0.772,-0.4342,-0.6723,1.2386,-1.0583,-0.4347,-0.4509,0.7703,1,1.5328,1.3333334,0
4,-0.9282,0.5156,-0.9734,-1.0988,-0.3253,-0.6576,-0.62,-0.5786,0.1744,-0.6142,-0.9391,-0.6583,0.1956,-0.1015,-0.687,0.2621,-0.5928,-0.0614,-1.3162,-0.8273,-0.7823,2,0.7512,1.3333334,0
7,-1.2076,0.6499,-0.1931,1.8202,-0.3253,-0.6576,0.2464,0.1915,0.1744,0.027,0.6012,1.0844,-0.2661,-0.1015,-0.687,0.2621,-0.5928,-0.7622,0.5761,-0.3184,-0.7823,2,1.8947,1,0
6,-3.1593,-0.0424,-2.7106,-0.6245,1.1225,-0.6576,0.1494,0.1041,-0.2934,0.202,-1.5068,-1.1507,-0.5707,-0.6545,0.9606,-0.6723,-0.5928,-0.4531,-0.7346,-0.5635,0.2907,2,0.6015,3.6666667,0
8,-1.2524,1.0294,-0.0348,1.8202,0.2682,-0.6576,0.0236,0.1067,0.1744,-0.6142,0.6012,-0.6583,0.1956,-0.1015,0.4637,-0.267,0.6502,-0.5536,-1.3162,-0.4415,-0.7823,1,0.6479,1.3333334,0
10,-1.9102,-0.5396,0.3485,0.5467,0.2012,-0.6576,-0.3335,0.4572,0.1744,-0.6142,-0.9391,0.4626,0.1956,-0.1015,-0.2006,0.2621,0.5012,-0.0614,-0.4347,-0.7814,-0.7823,2,1.8674,1.6666666,0
10,-0.8448,-0.6242,0.481,-0.0424,-1.1311,-0.6576,0.5102,2.0073,0.1744,-0.1532,0.6012,-0.6583,0.1956,-0.1015,0.4637,0.2621,1.2386,-0.0614,-0.4347,-0.3184,0.2907,2,2.2618,1.3333334,0
7,-0.5393,0.5409,1.314,-0.0424,0.7743,-0.6576,-0.62,0.4572,0.1744,-0.6142,-0.9391,-0.6583,0.1956,-0.1015,0.4637,0.2621,-0.5928,-0.0614,-0.4347,-0.6306,1.8279,2,-0.1274,1,0
9,0.3988,0.627,0.7015,1.8202,-0.3253,1.0346,0.5102,-0.1687,0.9888,-0.6142,0.6012,-0.6583,-0.2047,-0.772,-1.8939,0.2621,1.2386,-0.0614,-0.4347,2.7249,-0.7823,1,-0.1274,1,0
3,-1.6621,-0.0424,-1.3921,0.7198,-0.3253,-0.6576,-0.62,-0.5786,-0.6079,-1.9892,-2.1428,-1.4136,-0.9792,-1.3692,0.4637,-0.9827,-0.5928,-0.7622,-2.5252,-0.8395,2.07,1,0.2266,1,0
6,-0.9452,-0.0424,0.4394,-0.5066,-0.3253,-0.6576,-0.62,-0.5786,0.1744,-0.6142,-0.9391,-0.6583,-0.2047,-0.1015,0.4637,0.2621,-0.5928,-0.4684,-1.3162,-0.6659,-0.7823,1,1.9534,1.3333334,0
10,-0.8221,-1.0497,-0.3584,-0.1648,-0.122,-1.8649,-0.0073,2.0073,-0.6414,-0.1532,-0.1855,-1.4136,-0.4112,-0.772,0.1466,1.348,-0.5928,0.7028,-2.5252,-1.2719,1.1928,2,1.2159,1.6666666,0
2,-1.1624,1.0043,-2.1007,-2.0317,-1.256,-0.6576,-1.515,-2.2652,-1.3953,-0.6142,-1.3047,-1.1638,-0.4112,-0.7233,0.4637,0.0494,-1.2568,-0.7906,-0.094,0.2342,0.2907,1,-0.7733,1,0
5,-1.8123,2.0345,-0.2023,0.1814,0.7743,-0.6576,0.5102,0.4572,0.1744,0.6912,0.6012,-0.6583,0.1956,-0.1015,-0.687,0.2621,-0.5928,-0.0614,0.5761,-0.3184,-0.7823,2,1.6299,1,0
6,-0.7917,-0.2225,-0.7857,-1.2475,-0.507,-0.6576,0.5102,-0.4708,0.1744,-1.1539,0.6012,0.443,-0.2661,-1.1187,-0.4342,-0.3121,-1.7969,-0.4909,0.0337,-0.3184,-0.7823,1,1.3006,1,0
5,-2.2221,0.5331,-1.371,-0.0706,0.5121,-0.6576,0.2147,-0.5786,-0.6079,0.6912,0.6012,-0.6583,-0.5707,-0.1015,0.4637,0.2621,-0.5928,-0.7906,-1.5965,-0.9694,-0.7823,1,1.8947,1,0
10,-0.0176,2.0345,1.314,1.8202,2.0165,1.0346,2.0871,2.0073,1.8245,-0.699,1.6762,1.0844,2.0054,1.8164,-1.8939,1.7411,0.4094,2.3693,0.7603,1.4903,-0.7823,2,-2.0409,1.3333334,0
5,-0.7984,2.0345,1.314,1.8202,2.0165,-0.6576,2.0871,-1.4494,0.1744,0.6912,0.6012,-0.6583,0.1956,-0.1015,0.4637,0.2621,1.2386,-0.0614,0.5761,-0.3184,-0.7823,2,0.4004,1,0
8,-0.3633,0.1625,0.481,1.8202,1.3195,1.0346,2.0871,1.1853,0.6797,2.0378,1.6762,1.0844,2.0054,1.8164,0.4637,0.2621,0.7301,0.3444,0.8347,-1.246,0.8615,2,-1.2356,1,0
10,0.2526,-0.0424,1.314,1.8202,0.7743,1.0346,0.5102,0.4572,0.636,-0.6142,0.6012,1.0844,2.0054,1.8164,1.3423,1.7411,0.5012,0.3858,1.8524,-0.3184,-0.7823,1,0.8952,1,0
10,-1.0566,0.6911,0.3485,0.2329,0.9044,0.2127,0.2464,0.5464,0.6797,0.2865,1.0891,1.0844,1.2643,0.487,0.052,0.9269,0.7301,0.3858,-0.8444,1.4903,0.2308,2,1.2159,2,0
10,-0.3674,2.0345,1.314,1.8202,2.0165,1.0346,2.0871,0.7397,1.8245,1.563,0.6012,1.0844,2.0054,0.9982,1.1911,1.7411,0.1869,2.3693,1.8524,-1.2605,-0.7823,2,2.2035,1,0
5,-2.3237,-0.0424,0.7015,-0.3275,-0.6555,-1.5824,-0.9225,-1.0467,-0.8262,0.2865,-0.9391,1.0844,-0.2047,-0.6545,0.4637,0.2621,-0.5928,-0.0614,-0.094,-0.9836,2.4242,2,0.6015,1,0
0,-0.8777,-0.3031,-0.2023,0.3656,0.3993,-0.9167,-0.62,-0.0791,-0.2934,-0.1532,-0.3047,-1.1664,1.2643,-0.1015,1.8905,-0.9827,-1.1176,-0.4909,0.5761,-1.0013,-0.7823,2,0.6015,1.6666666,0
10,-1.8446,-0.0673,0.7015,0.0846,-0.6555,-0.6576,0.7551,0.5464,0.1744,-0.1532,0.6012,-2.5375,0.1956,-0.6545,0.4637,-0.3121,-1.3959,-0.5536,-1.3162,-1.0013,1.1625,2,1.8674,1.3333334,0
8,-3.0679,0.2621,0.1597,-0.3275,0.1726,-1.5824,-0.62,0.1941,-1.0615,-1.0299,-1.4801,0.0083,1.2643,0.5693,0.4637,-0.6723,-0.5928,-1.0884,-1.3162,-0.6659,-0.7823,1,1.8947,1.3333334,0
9,-2.0047,-0.2846,1.314,-0.3727,0.5121,-0.6576,0.5102,-0.1687,0.3684,-0.6142,0.6012,-1.1507,0.1956,-1.1187,0.4637,-0.9827,1.2386,-0.0614,-1.3162,1.4685,-0.7823,2,2.1583,1,0
10,-0.8505,2.0345,0.3995,1.8202,1.5844,-0.6576,0.1494,0.4572,1.8245,0.6912,0.6012,-1.1664,0.1956,-0.1015,-0.2006,0.2621,1.2386,-0.0614,0.5761,-0.9879,0.2907,2,-0.3786,2,0
3,-0.3703,-0.4667,-0.2871,0.0846,0.0728,-1.1847,-0.3335,-0.1687,0.1744,0.0866,-0.5107,-0.6583,-0.2661,-0.1015,0.4637,0.2621,-0.5928,-0.5536,0.2342,-0.9803,-0.7823,2,-0.5205,1,0
5,-2.6454,2.0345,-0.2023,0.5467,1.5844,-0.6576,2.0871,2.0073,1.8245,0.6912,0.6012,0.443,0.3709,0.9982,-0.687,0.2621,1.2386,-0.0614,-0.4347,-0.3184,-0.7823,2,-0.7833,1,0
10,-1.0903,0.7767,-1.1481,-1.0988,0.7743,-0.6576,-0.62,0.4572,0.1744,-1.9892,-2.1428,-0.6583,0.1956,-0.1015,0.4637,0.2621,1.2386,-0.0614,-2.5252,-0.9879,-0.7823,2,0.2688,1,0
10,-1.6206,-2.7124,1.314,1.8202,2.0165,-0.6576,2.0871,2.0073,1.8245,0.6912,0.6012,-0.6583,0.1956,-0.1015,0.4637,0.2621,0.5012,-0.0614,-0.4347,-0.6659,-0.7823,2,1.4873,9,0
10,-2.3684,-0.6242,1.314,1.8202,-0.3253,0.2169,-0.62,-0.1687,0.1744,-0.043,0.6012,0.443,-0.2047,-0.1015,-0.3799,0.2621,0.1869,-0.4909,-0.4347,-0.3184,-0.7823,2,1.2159,1.3333334,0
10,-1.2083,2.0345,-2.7106,-2.9425,2.0165,-1.8598,2.0871,2.0073,1.8245,-1.9892,1.6762,1.0844,2.0054,1.8164,1.8905,1.7411,1.2386,2.3693,1.8524,-0.1769,3.8591,2,1.8947,1,0
5,-1.692,0.396,0.0838,-0.5061,-0.3253,-1.0691,-0.7358,-1.4494,0.1744,-0.6142,0.8672,0.443,-0.2047,-0.772,0.8794,-1.2631,0.1869,-0.8386,1.8524,-0.763,-0.7823,1,2.5703,2,0
6,-2.1079,1.0573,0.2048,-0.0899,0.299,-1.0691,-0.5068,-0.9246,-0.4141,-1.0299,-0.2119,-0.6583,-0.2047,-0.1015,0.4637,0.2621,0.7301,-0.0614,-0.6331,-0.5582,1.1625,2,-2.0409,3,0
3,-2.3375,2.0345,0.7628,1.1049,0.7743,-0.6576,0.5102,1.323,0.1744,-0.6142,-0.9391,-1.1507,0.1956,-0.1015,0.4637,-0.9827,-0.5928,-0.0614,-1.3162,-0.9879,-0.7823,2,1.1314,1,0
10,-0.8188,2.0345,1.314,1.8202,2.0165,1.0346,2.0871,2.0073,-2.2177,2.0378,1.6762,-2.5375,2.0054,1.8164,-1.8939,1.7411,-1.902,2.3693,1.8524,-1.0015,-0.7823,2,-2.0409,4,0
10,-1.7283,2.0345,1.314,1.8202,-0.3253,-0.6576,-0.62,0.4572,0.1744,0.6912,-0.1855,-0.6583,0.1956,-0.1015,0.4637,0.2621,-0.5928,-1.0812,-0.4347,-0.8596,-0.7823,2,-2.0409,1,0
10,-0.3398,-1.0963,1.314,1.8202,-0.3253,-0.6576,-0.62,-0.5786,0.1744,0.6912,0.6012,-0.6583,0.1956,-0.1015,0.4637,0.2621,-0.5928,-0.0614,0.5761,-0.3184,1.1625,2,0.8715,1,0
8,0.3224,-0.7422,0.7015,1.0067,2.0165,-0.6576,0.5102,-0.5786,0.1744,-0.6142,0.6012,0.0042,0.571,-2.7365,-0.4342,1.7411,1.2386,-0.0614,-0.4347,0.6401,-0.7823,2,-2.0409,1.6666666,0
5,0.9668,-0.3031,-1.1481,1.1049,2.0165,1.0346,2.0871,0.7368,-0.3449,0.6912,1.6762,0.0281,-2.345,-1.0827,0.4637,-0.4276,1.2386,0.2703,-0.4347,0.0716,0.1462,1,-2.0409,1.3333334,0
8,-0.7516,0.4039,1.314,1.8202,0.7743,-0.6576,0.2464,0.8329,1.8245,-0.043,0.6012,1.0844,0.1956,-0.1015,-0.3799,0.2621,-1.1176,-0.0614,0.5761,-0.6659,-0.7823,2,1.6299,1.3333334,0
8,-0.527,2.0345,0.6259,0.7198,0.7743,-0.6576,2.0871,0.1888,0.1744,-1.9892,-0.1855,1.0844,-1.2263,-0.1015,0.052,0.2621,1.2386,-0.0614,0.5761,-0.0358,-0.7823,1,1.8674,1.6666666,0
7,-0.2433,-0.0424,-0.2023,-0.0424,-0.3253,-0.6576,0.5102,-0.5786,0.1744,-0.6142,-0.9391,-0.6583,0.1956,-0.1015,-0.687,0.2621,-0.5928,-0.0614,0.5761,-0.3184,-0.7823,2,-2.0409,2,0
8,-1.3122,2.0345,-0.0037,-0.0424,2.0165,1.0346,2.0871,2.0073,1.8245,-1.9892,1.6762,1.0844,-2.345,1.8164,1.8905,1.7411,1.2386,2.3693,1.8524,-1.2605,-0.7823,2,-2.0409,1,0
6,-1.8231,2.0345,-1.555,-0.8338,-1.6391,-1.5824,0.0205,-1.0467,-1.0615,0.2865,0.6012,-0.6583,1.1811,1.8164,-1.8939,-0.9827,-1.9675,-1.5049,-0.4347,-0.5582,-0.7823,2,0.7512,1,0
3,-0.0621,0.4922,1.314,1.0067,0.7743,-0.6576,0.5102,2.0073,0.1744,0.6912,-0.9391,-0.6583,0.1956,-0.1015,0.4637,0.2621,1.2386,-0.0614,-0.4347,0.0348,2.0604,2,1.8674,1.3333334,0
0,-0.2914,-0.7823,-0.2023,-0.0424,2.0165,-0.6576,0.5102,-0.9282,0.1744,-0.6142,-1.4801,-0.6583,-0.0326,-0.1015,-0.5311,0.2621,0.5012,-0.0614,-1.3162,-1.1526,2.4122,2,-0.1274,2.3333333,0
9,1.2924,0.3529,-1.1481,-0.0131,0.7743,-0.6439,-0.3302,0.1915,0.1744,-1.9892,1.2992,1.0844,0.7871,-0.1015,-0.4342,0.2621,0.7301,-0.4531,1.8524,0.2243,-0.7823,2,0.9255,1,0
10,-1.4307,-0.0424,1.314,1.8202,0.7743,-0.6576,1.4931,2.0073,1.8245,-0.043,0.6012,1.0844,0.1956,0.9982,-0.4342,0.2621,1.2386,-0.0614,0.5761,0.4846,-0.7823,2,-0.5111,1.3333334,0
8,-0.9513,-2.1357,-0.2023,-0.0424,0.7743,-0.6576,0.5102,0.4572,0.1744,-0.6142,-0.9391,-0.6583,0.1956,-1.3692,0.4637,0.2621,-0.5928,-0.3842,-1.3162,-0.5635,-0.7823,2,0.2688,2,0
5,-1.9393,-0.4667,-0.4082,1.8202,0.7743,-0.6576,0.5102,0.1067,0.1744,-0.6142,-0.9391,-0.6583,0.1956,-0.1015,0.4637,0.2621,-0.5928,-0.7793,-1.4165,-0.3184,0.2907,2,0.6479,1.6666666,0
9,-1.4778,0.2621,1.314,1.8202,1.5844,-0.6576,1.5391,0.7397,1.8245,0.2865,-0.9391,-0.6583,0.1956,-0.1015,0.4637,0.2621,-0.5928,-0.0614,-0.094,-0.7199,0.7703,2,-2.0409,1.3333334,0
0,-0.2138,-1.0963,-0.2023,-0.0424,-0.3253,-1.3914,-2.3003,-0.5786,1.8245,-0.6142,1.6762,-1.1534,2.0054,1.8164,-0.4342,1.7411,-2.0719,2.3693,-2.5252,0.4862,1.1625,2,-0.0027,1,0
6,-0.8178,2.0345,1.314,1.8202,0.9044,-1.5824,2.0871,0.3721,0.6797,-0.6142,-0.9391,-0.6583,0.1956,-0.1015,0.4637,0.2621,-0.5928,-0.0614,-0.4347,-0.6659,-0.7823,1,-0.1274,1,0
9,0.2224,-0.0424,1.314,1.8202,2.0165,1.0346,2.0871,2.0073,1.8245,0.6912,1.6762,-1.1638,0.1956,-0.1015,-0.687,0.2621,0.5012,-0.0614,-1.3162,0.3018,-0.7823,2,1.2182,1,0
5,-0.5971,-0.0424,-0.2023,-0.0424,0.7743,-0.6576,0.5102,2.0073,0.1744,0.6912,0.6012,-0.6583,0.1956,-0.1015,1.3423,-0.569,-0.5928,-0.0614,-0.6331,-0.8596,-0.7823,2,-0.1274,1.3333334,0
0,-2.1358,-0.6495,0.1924,0.5467,-0.0363,1.0346,2.0871,0.1888,-0.608,2.0378,-0.1855,-0.6583,-2.345,0.4221,1.8905,-1.2422,-1.1889,-1.0812,-1.1295,-1.5813,1.4185,2,1.8947,2.3333333,0
10,-2.0981,2.0345,1.314,1.8202,2.0165,0.6364,2.0871,2.0073,1.8245,2.0378,1.6762,-2.5375,0.7262,1.8164,-1.8939,1.7411,1.2386,0.4558,0.7603,0.1554,-0.7823,2,0.6015,1.3333334,0
6,0.5496,2.0345,1.314,1.0067,1.1225,1.0346,2.0871,2.0073,1.8245,2.0378,1.6762,1.0844,2.0054,1.8164,-0.687,1.7411,-0.5928,-0.0614,0.5761,0.0595,-0.7823,2,1.3029,1,0
7,-0.0152,-0.0424,-2.7106,-1.6464,-1.6391,-0.6576,-0.8885,-0.5786,-1.0615,0.6912,-2.1428,0.0042,0.1956,-0.1015,0.4637,0.2621,-0.5928,-0.0614,-0.4347,-0.3184,-0.7823,2,1.4873,1,0
3,-0.1803,0.8946,-0.5778,0.006,0.0728,-0.6576,0.5102,-0.1687,-0.3689,-0.043,-0.9391,0.0083,-0.2047,-0.772,0.1097,0.8126,1.2386,-0.0614,0.2342,0.0348,-0.7823,1,2.1689,1.3333334,0
9,-1.6282,-0.0424,1.314,0.4861,1.3514,-0.0017,0.5102,-2.2652,1.1908,0.6912,-0.0304,0.443,-0.6437,1.8164,1.8905,1.7411,-0.5928,2.3693,-0.2151,-1.215,-0.7823,2,3.0494,1,0
10,-0.3839,-0.0424,0.1597,-0.254,-0.3253,1.0346,-0.62,-0.5786,-0.6079,0.6912,1.6762,-0.6583,0.1956,-0.1015,0.4637,0.2621,0.7301,-0.0614,-0.4347,-0.6464,-0.7823,2,2.2703,1.3333334,0
9,-1.0978,0.2621,-0.5488,-0.0418,0.7743,-0.6576,-0.0999,-0.4708,-0.3449,1.1473,1.6762,-1.1534,-0.2047,-0.1015,0.4637,0.2621,0.5012,-0.0614,-0.6331,0.4503,-0.7823,2,2.5251,1,0
10,-2.1825,-0.0424,1.314,0.0837,-0.122,1.0346,-0.62,0.4572,-0.8548,-1.9892,0.6012,1.0844,-0.5229,-0.1015,-1.8939,1.7411,1.2386,-0.0614,1.8524,-0.0787,-0.7823,1,0.6015,2,0
4,-1.0102,2.0345,1.314,1.8202,-0.3253,-0.6576,-0.62,0.4572,0.1744,0.6912,-0.9391,-0.6583,0.1956,-0.1015,-0.687,0.2621,0.7301,-0.0614,0.0337,-0.8273,-0.7823,2,-1.2356,1,0
5,-0.505,-0.8922,0.4394,0.8667,-0.3253,-0.6576,-0.62,0.5464,-0.6079,-0.6142,-0.9391,-0.6583,-0.733,-0.7233,-0.4342,-0.6723,-0.5928,-0.4684,-1.3162,-1.186,-0.7823,2,1.3006,1,0
9,-0.6379,0.3529,-0.0037,-0.0424,0.7743,-0.6576,0.5102,-0.5786,0.1744,-0.6142,0.6012,-0.6583,-0.5707,-0.1015,0.052,-0.569,0.1869,-0.8109,-1.3162,-0.3184,-0.7823,2,1.9913,1.3333334,0
5,0.3522,-0.3328,1.314,1.8202,0.9044,-0.6576,1.1884,2.0073,1.2403,1.563,1.3256,-1.421,-0.357,1.8164,0.4637,-0.4066,-1.3186,-1.4832,-0.9865,-1.3388,2.0604,1,0.9028,1.3333334,0
6,-0.7333,0.871,0.298,0.7198,-0.6555,-0.6576,-0.3302,-0.1716,0.6797,-0.1532,-0.1855,1.0844,-0.4435,1.8164,-0.4939,0.2621,0.7301,0.3858,-1.3162,0.4909,0.2907,1,1.8674,1,0
10,1.4117,2.0345,1.314,1.8202,2.0165,1.0346,2.0871,2.0073,-2.2177,0.0646,1.6762,-2.5375,2.0054,1.8164,-1.109,1.7411,1.2386,2.3693,0.7603,1.4685,-0.7823,2,0.6479,1,0
8,0.7813,-2.7124,1.314,1.8202,-0.3253,-0.6576,-0.62,-0.5786,-1.0615,-0.6142,1.6762,1.0844,-2.345,-2.7365,0.8207,0.2621,-0.5928,-1.4832,-0.9441,-0.3184,-0.7823,2,-0.0027,1.6666666,0
5,-0.7137,-0.0424,-0.2023,1.8202,-1.6391,0.6364,2.0871,-0.1687,-0.8262,1.0449,1.206,1.0844,0.1956,-0.1015,-0.9295,1.7411,-1.3959,0.7872,-0.3022,-0.4415,-0.7823,2,0.2688,1.3333334,0
10,-0.8485,2.0345,-0.538,0.2655,-1.6391,-2.4468,0.5102,2.0073,0.4593,-1.9892,1.6762,1.0844,-2.345,-2.7365,-1.8939,-2.1464,1.2386,-3.1675,-1.7101,1.4903,-0.7823,1,1.6299,1,0
8,0.5877,2.0345,1.314,1.8202,2.0165,0.6364,2.0871,2.0073,1.8245,0.6912,0.6012,1.0844,0.1956,-0.1015,0.4637,0.2621,-0.5928,-0.0614,0.5761,-0.1769,-0.7823,2,-0.7833,1,0
4,-1.8868,0.3529,-0.5864,0.3189,-0.3253,-0.6576,-0.62,0.7368,-0.4141,0.6912,0.6012,-2.5375,0.1956,-0.1015,0.4637,0.2621,-0.5928,-0.5536,-0.4347,-0.5582,1.1625,2,1.8947,2,0
10,-1.995,1.2471,0.7015,1.8202,0.1707,-0.6576,1.1884,0.5464,0.1744,0.2865,1.6762,1.0844,0.849,-0.1015,-1.109,-0.0794,-2.0719,-0.0614,0.5761,0.3124,-0.7823,2,1.8947,1.6666666,0
5,-1.376,2.0345,1.314,1.8202,2.0165,-0.6576,2.0871,2.0073,0.1744,-0.6142,-0.3047,-0.6583,-0.2047,-0.1015,-0.687,0.2621,-0.5928,-0.4684,-0.4347,-0.3184,-0.7823,2,1.1314,1,0
10,-0.2027,1.2471,1.314,1.1049,2.0165,-0.6576,2.0871,2.0073,1.8245,0.2865,0.6012,-0.6583,-2.345,1.8164,0.4637,0.2621,-1.69,-0.0614,0.5761,-0.9879,-0.7823,2,-1.2356,1,0
2,1.7147,-0.0424,-0.2023,-0.0424,-0.3253,-1.5824,-0.62,-0.5786,-0.8262,0.6912,-0.5107,1.0844,-1.3427,-0.6545,0.4637,-0.9827,1.2386,-0.0614,-2.5252,-0.445,1.1625,2,1.8947,1,0
9,-2.5283,2.0345,-0.2023,-0.0424,0.5121,-0.6576,0.5702,-0.5786,0.1744,-0.6142,0.6012,-0.6583,0.1956,-0.1015,-0.687,0.2621,-0.5928,-0.0614,-1.3162,-0.3184,-0.7823,2,0.5246,1,0
8,-0.6926,2.0345,1.314,1.8202,1.1537,-1.7696,-0.4364,0.1888,-0.5553,-1.9892,-0.9391,-0.6583,-2.345,-0.7233,-1.8939,-1.0946,0.1869,-0.0614,-0.4347,-0.9879,-0.7823,1,1.9534,1,0
5,-1.2841,-0.1693,-0.0348,0.6532,-1.023,0.6364,-0.6237,0.1915,0.1744,2.0378,1.6762,0.443,2.0054,-2.7365,-0.687,1.7411,1.2386,-0.4684,0.1123,-0.3184,0.7703,2,0.7512,1,0
10,-0.9218,0.4922,1.314,1.8202,0.7743,-0.6576,-0.62,0.1041,-0.6414,0.6912,-0.9391,-1.1664,0.1956,-0.1015,0.4637,0.2621,-0.5928,-0.0614,-1.3162,-0.4703,-0.7823,2,-0.1274,2,0
10,-1.2765,2.0345,1.314,1.8202,-0.0363,1.0346,1.0419,2.0073,0.636,-0.6142,-0.9391,1.0844,0.7262,1.0596,1.4083,0.2621,1.2386,-0.0614,1.4751,0.6818,-0.7823,1,2.5251,1,0
10,-2.3309,-2.7124,-1.1481,-1.0988,0.7743,1.0346,-0.62,0.4572,0.1744,-1.0299,-0.9391,-0.6583,-0.2661,-0.1015,0.4637,0.2621,1.2386,-0.0614,-0.4347,-0.6659,-0.7823,2,-0.1274,1,0
10,-0.4505,2.0345,1.314,1.8202,2.0165,-0.6576,2.0871,2.0073,0.1744,0.6912,0.6012,1.0844,-2.345,-2.7365,-0.687,0.2621,0.1869,-0.0614,-0.4347,-0.4839,-0.7823,2,-1.2356,1,0
7,-0.3527,-0.4667,0.2148,-0.0424,0.2012,-0.6576,-1.037,0.1915,-0.6079,0.6912,-2.1428,-1.1534,-0.9792,-0.7233,0.052,-0.6723,-0.5928,-0.7622,-2.5252,-0.3184,-0.7823,2,1.1314,1,0
8,0.7569,1.2471,1.314,1.8202,0.7743,-0.6576,-0.0999,0.4572,0.1744,-0.6142,-0.5107,-0.6583,0.1956,-0.1015,-0.4342,0.2621,0.1869,-0.0614,0.3468,-0.4415,-0.7823,2,-0.7833,1.3333334,0
10,-1.4762,-0.5396,0.7628,0.2649,-0.3253,-0.6576,-0.62,-0.5786,-0.5553,-0.6142,0.6012,0.4667,0.1956,-0.1015,0.4637,0.2621,-1.4371,-0.0614,-2.5252,-0.9879,0.2907,2,-0.5079,2,0
2,0.4761,-1.0963,-0.0037,0.2329,-0.7784,-1.0691,0.2432,-0.9282,-0.6894,-0.6142,-0.5107,-1.1534,0.1956,-0.772,0.8794,0.2621,-1.1176,-0.0614,-1.3162,-0.4415,-0.7823,2,1.6842,1.3333334,0
6,-0.9712,-0.0424,-0.7857,-0.7598,2.0165,-0.6576,2.0871,2.0073,1.8245,0.202,-0.5358,1.0844,0.1956,-0.1015,0.4637,0.2621,1.2386,2.3693,-0.9149,-1.2605,-0.7823,2,1.2433,1,0
10,-1.9119,-0.2442,-0.4671,0.1016,-1.023,-0.6576,-0.6237,-1.4494,-1.471,-0.6142,-2.1428,-0.6583,0.1956,-0.5789,0.4637,-0.7233,-0.5928,-1.2631,-1.4165,-0.937,-0.7823,2,2.5251,3.6666667,0
10,-2.1036,2.0345,1.314,1.8202,2.0165,-0.6576,2.0871,2.0073,1.8245,-0.6142,-0.9391,1.0844,2.0054,-0.1015,-0.687,1.7411,0.1869,-0.0614,-0.4347,-0.3184,-0.7823,2,-1.2356,1,0
10,0.0089,0.627,1.314,1.8202,0.7743,-0.6576,0.5102,-0.9246,0.1744,0.2865,-0.4213,-0.6583,-0.2661,-0.1015,-0.9295,0.2621,1.2386,-0.7622,0.2224,-0.3184,0.1462,1,-0.5111,1.3333334,0
10,-0.4674,-0.0424,1.314,0.373,-0.6555,-0.6576,-0.62,-0.0791,0.1744,0.6912,0.6012,-0.6583,0.1956,-0.1015,-0.687,0.2621,0.1869,-0.4531,0.8347,-0.5707,1.1625,1,0.0104,1,0
0,-0.3154,-0.1836,-1.1481,-0.0899,0.0728,-0.6576,-0.62,-0.5786,0.5665,0.202,-0.9391,-0.6583,-0.2047,-0.772,0.052,0.2621,-0.5928,-0.0614,-1.3162,-0.3184,-0.7823,1,0.0104,1,0
2,0.3743,-0.8191,-1.8485,-2.0317,-0.3792,0.5029,0.0485,0.1041,-1.0214,0.6912,-0.6557,0.443,0.1956,-0.6545,1.1422,0.2621,-0.7871,-0.0614,0.5761,-1.2885,1.4721,2,-2.0409,1,0
5,-1.6059,-0.8753,1.314,1.8202,-0.3253,-0.6576,0.6153,2.0073,0.636,-0.043,-0.1855,0.443,0.1956,-0.1015,-0.3799,0.2621,0.5012,-0.4684,-0.2282,-0.3184,-0.7823,1,1.8947,1.3333334,0
10,-1.9572,2.0345,1.314,1.8202,2.0165,-2.4468,2.0871,0.4572,1.8245,2.0378,1.6762,-1.6206,2.0054,-0.1015,1.0109,-0.9827,-1.902,-0.0614,-0.4347,-0.9001,-0.7823,2,-0.7833,1.3333334,0
7,-2.5009,-0.0424,1.314,1.8202,-1.6391,-0.6576,-0.62,-2.2652,-0.3689,-0.6142,-0.9391,1.0844,0.1956,-0.1015,0.4637,0.2621,-0.5928,-0.4531,-0.4347,-0.3184,-0.7823,2,1.8947,1.6666666,0
10,-1.5929,1.1945,-1.8485,-2.9425,-0.3253,1.0346,-0.62,0.8329,-0.3689,-0.6142,-2.1428,-1.1664,0.1956,-0.1015,0.4637,-0.1652,1.2386,-1.2783,-0.4347,-0.6843,-0.7823,2,0.2688,1.3333334,0
